"skillKind","skillID","skillName","owner","attribute","effect","targetType","isAttack","recastMax","recastMin","maxLevel","skillLvUp2","skillLvUp3","skillLvUp4","skillLvUp5","skillLvUp6","skillLvUp7","skillLvUp8","buffs","debuffs","specialEffects","numHits","skillMod","hpMod","defMod","spdMod","enemyHPMod","enemySPDMod"
"1","95","Holy Shot","Magica Round 1 Cocoa","light","Attack an enemy, with an 80% chance to inflict ATK down and SPD down for 2 turns.","Single","TRUE","3","3","5","DMG +10%","Debuff Activation +10%","DMG +10%","Debuff Activation +10%","","","","","ATK down,SPD down","","1","4.6","0","0","0","0","0"
"1","96","Sacred Surge","Magica Round 1 Cocoa","light","Grant DEF up to all allies for 2 turns and grant 20% move gauge boost to all allies.","All","FALSE","3","5","3","Recast Turns -1","Recast Turns -1","","","","","","DEF up,move gauge boost","","","0","0","0","0","0","0","0"
"1","97","Thrown Off The Beat","Magica Round 1 Akisa","dark","Attack an enemy, with a 30% chance to inflict miss rate boost for 2 turns.","Single","TRUE","3","4","7","Debuff Activation +5%","DMG +5%","Debuff Activation +5%","Debuff Activation +10%","DMG +10%","Debuff Activation +15%","","","miss rate boost","","1","3.2","0","0","0","0","0"
"1","98","Gravity Smash","Magica Round 1 Akisa","dark","Attack all enemies and inflict SPD down for 2 turns.","Single","TRUE","4","6","5","DMG +5%","DMG +5%","DMG +10%","Recast Turns -1","","","","","SPD down","","1","2.3","0","0","0","0","0"
"1","99","Shadow Armor","Magica Round 1 Akisa","dark","Grant ATK up and DEF up to all allies for 3 turns.","All","FALSE","4","6","3","Recast Turns -1","Recast Turns -1","","","","","","ATK up,DEF up","","","0","0","0","0","0","0","0"
"1","100","Thrown Off The Beat","Magica Round 1 Ao","water","Attack an enemy, with a 30% chance to inflict miss rate boost for 2 turns.","Single","TRUE","0","0","7","Debuff Activation +5%","DMG +5%","Debuff Activation +5%","Debuff Activation +10%","DMG +10%","Debuff Activation +15%","","","miss rate boost","","1","3.2","0","0","0","0","0"
"1","101","Straight Slice","Magica Round 1 Ao","water","Attack an enemy, inflict DEF down for 2 turns, and restore 20% HP.","Single","TRUE","3","5","3","Recast Turns -1","Recast Turns -1","","","","","","","DEF down","","1","5.8","0","0","0","0","0"
"1","102","Magic Seal Barrage","Magica Round 1 Ao","water","Attack an enemy 3 times, with a 50% chance each to inflict silence for 2 turns.","Single","TRUE","3","4","5","DMG +10%","DMG +10%","DMG +10%","Recast Turns -1","","","","","silence","","3","3.3","0","0","0","0","0"
"1","103","Thrown Off The Beat","Magica Round 1 Aka","fire","Attack an enemy, with a 30% chance to inflict miss rate boost for 2 turns.","Single","TRUE","0","0","7","Debuff Activation +5%","DMG +5%","Debuff Activation +5%","Debuff Activation +10%","DMG +10%","Debuff Activation +15%","","","miss rate boost","","1","3.2","0","0","0","0","0"
"1","104","Blazing Wind Formation","Magica Round 1 Aka","fire","Restore 20% of HP of all allies and grant 10% move gauge boost.","Single","FALSE","4","6","3","Recast Turns -1","Recast Turns -1","","","","","","move gauge boost","","","0","0","0","0","0","0","0"
"1","105","Flame's Guidance","Magica Round 1 Aka","fire","Revive a knocked-out ally with 25% HP.","Single","FALSE","6","9","4","Recast Turns -1","Recast Turns -1","Recast Turns -1","","","","","","","","0","0","0","0","0","0","0"
"1","106","Thrown Off The Beat","Magica Round 1 Eliza","lightning","Attack an enemy, with a 30% chance to inflict miss rate boost for 2 turns.","Single","TRUE","0","0","7","Debuff Activation +5%","DMG +5%","Debuff Activation +5%","Debuff Activation +10%","DMG +10%","Debuff Activation +15%","","","miss rate boost","","1","3.2","0","0","0","0","0"
"1","107","Destructive lightning","Magica Round 1 Eliza","lightning","Attack all enemies and inflict 25% move gauge down.","All","TRUE","3","4","5","DMG +10%","DMG +10%","DMG +10%","Recast Turns -1","","","","","move gauge down","","1","3.4","0","0","0","0","0"
"1","108","Break Bolt","Magica Round 1 Eliza","lightning","Attack all enemies, with a 50% chance to inflict ATK down for 2 turns.","All","TRUE","3","4","4","DMG +10%","DMG +10%","Recast Turns -1","","","","","","ATK down","","1","3.8","0","0","0","0","0"
"1","109","Upward Thrust","Magica Round 1 Lilly","fire","Attack an enemy. If a crit hit, grant ATK up to self for 2 turns.","Single","TRUE","0","0","6","DMG +5%","DMG +5%","DMG +5%","DMG +10%","DMG +10%","","","ATK up","","","1","3.7","0","0","0","0","0"
"1","110","Rending Flame Strike","Magica Round 1 Lilly","fire","Attack an enemy with power that grows stronger the higher own HP percentage, with a 50% to inflict DEF down for 2 turns.","Single","TRUE","3","4","5","DMG +5%","DMG +10%","DMG +10%","Recast Turns -1","","","","","DEF down","","1","1.1","0.08","0","0","0","0"
"1","111","Upward Thrust","Magica Round 1 Hanabi","dark","Attack an enemy. If a crit hit, grant ATK up to self for 2 turns.","Single","TRUE","0","0","6","DMG +5%","DMG +5%","DMG +5%","DMG +10%","DMG +10%","","","ATK up","","","1","3.7","0","0","0","0","0"
"1","112","Cursed Bullet","Magica Round 1 Hanabi","dark","Attack an enemy, with a 50% chance inflict seal for 2 turns.","Single","TRUE","3","4","5","DMG +10%","DMG +10%","DMG +10%","Recast Turns -1","","","","","seal","","1","5.4","0","0","0","0","0"
"1","113","Upward Thrust","Magica Round 1 Marianne","light","Attack an enemy. If a crit hit, grant ATK up to self for 2 turns.","Single","TRUE","0","0","6","DMG +5%","DMG +5%","DMG +5%","DMG +10%","DMG +10%","","","ATK up","","","1","3.7","0","0","0","0","0"
"1","114","Holy Zone","Magica Round 1 Marianne","light","Restore 30% HP of an ally and grants crit hit received rate down for 2 turns.","Single","FALSE","3","5","6","Heal Amount +10%","Heal Amount +10%","Heal Amount +10%","Recast Turns -1","Recast Turns -1","","","crit hit received rate down","","","0","0","0","0","0","0","0"
"1","115","Surge of Light","Magica Round 1 Marianne","light","Attack all enemies, with a 50% chance to incflict confuse for 1 turn.","All","TRUE","4","5","4","DMG +10%","DMG +10%","Recast Turns -1","","","","","","","","1","3.1","0","0","0","0","0"
"1","116","Upward Thrust","Magica Round 1 Iko","lightning","Attack an enemy. If a crit hit, grant ATK up to self for 2 turns.","Single","TRUE","0","0","6","DMG +5%","DMG +5%","DMG +5%","DMG +10%","DMG +10%","","","ATK up","","","1","3.7","0","0","0","0","0"
"1","117","Lightning Strike Stance","Magica Round 1 Iko","lightning","Attack an enemy, with a 75% chance to inflict shock for 2 turns","Single","TRUE","3","4","5","Debuff Activation +5%","Debuff Activation +10%","Debuff Activation +10%","Recast Turns -1","","","","","shock","","1","5.1","0","0","0","0","0"
"1","118","Bolt Blow","Magica Round 1 Iko","lightning","Attack an enemy twice, with a 50% chance for each attack to inflict oblivion for 2 turns. ","Single","TRUE","3","4","4","DMG +10%","DMG +10%","Recast Turns -1","","","","","","oblivion","","2","3.4","0","0","0","0","0"
"1","119","Heavy Magic Barrage","Magica 1984 Iroha","fire","Attack an enemy 3 times, with a 30% chance for each attack to inflict SPD down for 2 turns.","Single","TRUE","0","0","4","DMG +5%","DMG +10%","DMG +10%","","","","","","SPD down","","3","1.3","0","0","0","0","0"
"1","120","Rushing Heat Wave","Magica 1984 Iroha","fire","Attack all enemies twice. for each crit hit, grant 10% move gauge boost to self.","All","TRUE","3","4","5","DMG +5%","DMG +10%","DMG +10%","Recast Turns -1","","","","move gauge boost","","","2","2.1","0","0","0","0","0"
"1","121","Piercing Flame Attack","Magica 1984 Iroha","fire","Attack all enemies, with a 25% chance to inflict stun for 1 turn.","All","TRUE","4","5","5","Debuff Activation +5%","Debuff Activation +10%","Debuff Activation +10%","Recast Turns -1","","","","","stun","","1","3.5","0","0","0","0","0"
"1","122","Heavy Magic Barrage","Magica 1984 Kaori","water","Attack an enemy 3 times, with a 30% chance for each attack to inflict SPD down for 2 turns.","Single","TRUE","0","0","4","DMG +5%","DMG +10%","DMG +10%","","","","","","SPD down","","3","1.3","0","0","0","0","0"
"1","123","Aqua Purge","Magica 1984 Kaori","water","Attack an enemy, with a 50% chance to remove one enemy buff effect.","Single","TRUE","2","3","5","DMG +5%","DMG +10%","DMG +10%","Recast Turns -1","","","","","remove buff","","1","2.8","0","0","0","0","0"
"1","124","Aqua Shield","Magica 1984 Kaori","water","Grant a barrier equal to 20% of own max HP to all allies and grant immune for 1 turn.","All","FALSE","3","5","3","Recast Turns -1","Recast Turns -1","","","","","","barrier,immune","","","0","0","0","0","0","0","0"
"1","125","Heavy Magic Barrage","Magica 1984 Seira","dark","Attack an enemy 3 times, with a 30% chance for each attack to inflict SPD down for 2 turns.","Single","TRUE","0","0","4","DMG +5%","DMG +10%","DMG +10%","","","","","","SPD down","","3","1.3","0","0","0","0","0"
"1","126","Shadow Arts","Magica 1984 Seira","dark","Attack an enemy twice and inclict no recovery for 2 turns.","Single","TRUE","2","3","5","DMG +5%","DMG +10%","DMG +10%","Recast Turns -1","","","","","no recovery","","2","2.7","0","0","0","0","0"
"1","127","Dark Fall","Magica 1984 Seira","dark","Attack all enemies, with a 75% chance to inflict 30% move gauge down.","All","TRUE","4","5","5","DMG +10%","DMG +10%","DMG +10%","Recast Turns -1","","","","","move gauge down","","1","4.1","0","0","0","0","0"
"1","128","Heavy Magic Barrage","Magica 1984 Cocoa","light","Attack an enemy 3 times, with a 30% chance for each attack to inflict SPD down for 2 turns.","Single","TRUE","0","0","4","DMG +5%","DMG +10%","DMG +10%","","","","","","SPD down","","3","1.3","0","0","0","0","0"
"1","129","Holy Double Strike","Magica 1984 Cocoa","light","Attack an enemy twice, with a 50% chance for each attack to inflict DEF down for 2 turns.","Single","TRUE","2","3","5","DMG +10%","DMG +10%","DMG +10%","Recast Turns -1","","","","","DEF down","","2","2.9","0","0","0","0","0"
"1","130","Moon Thrust","Magica 1984 Akisa","dark","Attack an enemy, with a 50% chance to inflict DEF down for 2 turns.","Single","TRUE","0","0","7","Debuff Activation +5%","DMG +10%","Debuff Activation +10%","DMG +10%","Debuff Activation +10%","DMG +10%","","","DEF down","","1","3.6","0","0","0","0","0"
"1","131","Dark Past","Magica 1984 Akisa","dark","Attack an enemy and grant ATK up to self for 2 turns.","Single","TRUE","2","3","5","DMG +10%","DMG +10%","DMG +10%","Recast Turns -1","","","","ATK up","","","1","6","0","0","0","0","0"
"1","132","Dark Melt","Magica 1984 Akisa","dark","Attack all enemies, with a 50% chance to inflict miss rate boost and no recovery for 2 turns.","All","TRUE","4","5","4","DMG +10%","DMG +10%","Recast Turns -1","","","","","","miss rate boost,no recovery","","1","3.8","0","0","0","0","0"
"1","133","Moon Thrust","Magica 1984 Ao","water","Attack an enemy, with a 50% chance to inflict DEF down for 2 turns.","Single","TRUE","0","0","7","Debuff Activation +5%","DMG +10%","Debuff Activation +10%","DMG +10%","Debuff Activation +10%","DMG +10%","","","DEF down","","1","3.6","0","0","0","0","0"
"1","134","Chilling Past","Magica 1984 Ao","water","Attack an enemy and grant ATK up to self for 2 turns.","Single","TRUE","2","3","5","DMG +10%","DMG +10%","DMG +10%","Recast Turns -1","","","","ATK up","","","1","5.2","0","0","0","0","0"
"1","135","Flashng Ice Flower","Magica 1984 Ao","water","Attack an enemy. If the enemy is knocked out, inflict No Revive. This attack is always a crit hit.","Single","TRUE","3","4","5","DMG +10%","DMG +10%","DMG +10%","Recast Turns -1","","","","","","","1","6.1","0","0","0","0","0"
"1","136","Moon Thrust","Magica 1984 Aka","fire","Attack an enemy, with a 50% chance to inflict DEF down for 2 turns.","Single","TRUE","0","0","7","Debuff Activation +5%","DMG +10%","Debuff Activation +10%","DMG +10%","Debuff Activation +10%","DMG +10%","","","DEF down","","1","3.6","0","0","0","0","0"
"1","137","Ignition","Magica 1984 Aka","fire","Attack an enemy twice with power that grows stronger in proportion to own Max HP, with a 50% chance each to inflict ATK down.","Single","TRUE","2","3","5","DMG +10%","DMG +10%","DMG +10%","Recast Turns -1","","","","","ATK down","","2","1.1","0.08","0","0","0","0"
"1","138","Purifying Flame Formation","Magica 1984 Aka","fire","Remove two debuffs from all allies and grant 20% move gauge boost.","All","FALSE","4","6","3","Recast Turns -1","Recast Turns -1","","","","","","move gauge boost,remove debuff","","","0","0","0","0","0","0","0"
"1","139","Moon Thrust","Magica 1984 Eliza","lightning","Attack an enemy, with a 50% chance to inflict DEF down for 2 turns.","Single","TRUE","0","0","7","Debuff Activation +5%","DMG +10%","Debuff Activation +10%","DMG +10%","Debuff Activation +10%","DMG +10%","","","DEF down","","1","3.6","0","0","0","0","0"
"1","140","Rain of Lightning","Magica 1984 Eliza","lightning","Attack 3 times at random.","Random","TRUE","2","3","6","DMG +10%","DMG +10%","DMG +10%","DMG +10%","Recast Turns -1","","","","","","3","1.9","0","0","0","0","0"
"1","141","Shock Bolt","Magica 1984 Eliza","lightning","Attack one enemy and extend the recast time of all target's skills to maximum.","Single","TRUE","4","5","5","DMG +10%","DMG +10%","DMG +10%","Recast Turns -1","","","","","","","1","5","0","0","0","0","0"
"1","142","Rippling Wave Attack","Magica 1984 Lilly","fire","Attack an enemy, with a 15% chance to inflict stun for 1 turn.","Single","TRUE","0","0","7","Debuff Activation +5%","DMG +10%","Debuff Activation +10%","DMG +10%","Debuff Activation +10%","DMG +10%","","","stun","","1","3.6","0","0","0","0","0"
"1","143","Flashing Flame Surge","Magica 1984 Lilly","fire","Attack an enemy and inflicts stun for 1 turn.","Single","TRUE","3","4","5","DMG +10%","DMG +10%","DMG +10%","Recast Turns -1","","","","","stun","","1","4.9","0","0","0","0","0"
"1","144","Flare Pressure","Magica 1984 Lilly","fire","Attack all enemies and inflict 30% move gauge down.","All","TRUE","4","5","5","DMG +10%","DMG +10%","DMG +10%","Recast Turns -1","","","","","move gauge down","","1","3.9","0","0","0","0","0"
"1","145","Rippling Wave Attack","Magica 1984 Hanabi","dark","Attack an enemy, with a 15% chance to inflict stun for 1 turn.","Single","TRUE","0","0","7","Debuff Activation +5%","DMG +5%","Debuff Activation +10%","DMG +10%","Debuff Activation +10%","DMG +10%","","","stun","","1","3.6","0","0","0","0","0"
"1","146","Shade Mist","Magica 1984 Hanabi","dark","Attack an enemy and inflict no buff for 2 turns.","Single","TRUE","2","3","5","DMG +5%","DMG +10%","DMG +10%","Recast Turns -1","","","","","no buff","","1","5.6","0","0","0","0","0"
"1","147","Dark Shower","Magica 1984 Hanabi","dark","Attack 4 times at random, with a 30% chance for each attack to inflict DEF down for 2 turns.","Random","TRUE","3","4","5","DMG +10%","DMG +10%","DMG +10%","Recast Turns -1","","","","","DEF down","","4","2.1","0","0","0","0","0"
"1","148","Rippling Wave Attack","Magica 1984 Marianne","light","Attack an enemy, with a 15% chance to inflict stun for 1 turn.","Single","TRUE","0","0","7","Debuff Activation +5%","DMG +10%","Debuff Activation +10%","DMG +10%","Debuff Activation +10%","DMG +10%","","","stun","","1","3.6","0","0","0","0","0"
"1","149","Holy Counter Formation","Magica 1984 Marianne","light","Grant counter stance and DEF up for 2 turns.","Self","FALSE","2","4","3","Recast Turns -1","Recast Turns -1","","","","","","counter stance,DEF up","","","0","0","0","0","0","0","0"
"1","150","Holy Cure","Magica 1984 Marianne","light","Remove all debuff effects of one ally and grants immune and regen for 2 turns.","Single","FALSE","4","6","3","Recast Turns -1","Recast Turns -1","","","","","","regen,remove debuff,immune","","","0","0","0","0","0","0","0"
"1","151","Rippling Wave Attack","Magica 1984 Iko","lightning","Attack an enemy, with a 15% chance to inflict stun for 1 turn.","Single","TRUE","0","0","7","Debuff Activation +5%","DMG +10%","Debuff Activation +10%","DMG +10%","Debuff Activation +10%","DMG +10%","","","stun","","1","3.6","0","0","0","0","0"
"1","152","Lightning Chain","Magica 1984 Iko","lightning","Attack an enemy 3 times, with a 50% for each attack to inflict SPD down for 2 turns.","Single","TRUE","3","4","4","DMG +10%","DMG +10%","Recast Turns -1","","","","","","SPD down","","3","2","0","0","0","0","0"
"1","153","Electric Wave","Magica 1984 Iko","lightning","Attack all enemies, with a 75% chance to inflict 30% move gauge down.","All","TRUE","3","4","5","DMG +10%","DMG +10%","DMG +10%","Recast Turns -1","","","","","move gauge down","","1","4.1","0","0","0","0","0"
"1","154","Aura Press","Magica 2061 Iroha","fire","Attack an enemy, with a 50% chance to inflict 15% move gauge down.","Single","TRUE","0","0","5","DMG +10%","Debuff Activation +10%","DMG +10%","Debuff Activation +15%","","","","","move gauge down","","1","4.1","0","0","0","0","0"
"1","155","Bursting Flame Barrage","Magica 2061 Iroha","fire","Attack an enemy 3 times, with a 50% chance for eacch attack to inflict 20% move gauge down.","Single","TRUE","2","3","5","DMG +10%","DMG +10%","DMG +10%","Recast Turns -1","","","","","move gauge down","","3","1.9","0","0","0","0","0"
